,date,close
188,2015-02-11 12:30:00+05:30,530.75
189,2015-02-11 12:45:00+05:30,530.0
190,2015-02-11 13:00:00+05:30,530.2
191,2015-02-11 13:15:00+05:30,530.75
192,2015-02-11 13:30:00+05:30,530.0
193,2015-02-11 13:45:00+05:30,531.5
194,2015-02-11 14:00:00+05:30,530.7
195,2015-02-11 14:15:00+05:30,531.8
196,2015-02-11 14:30:00+05:30,531.55
197,2015-02-11 14:45:00+05:30,530.0
198,2015-02-11 15:00:00+05:30,529.4
199,2015-02-11 15:15:00+05:30,528.35
200,2015-02-12 09:15:00+05:30,531.75
201,2015-02-12 09:30:00+05:30,529.4
202,2015-02-12 09:45:00+05:30,530.0
203,2015-02-12 10:00:00+05:30,530.05
204,2015-02-12 10:15:00+05:30,530.05
205,2015-02-12 10:30:00+05:30,529.45
206,2015-02-12 10:45:00+05:30,528.75
207,2015-02-12 11:00:00+05:30,529.25
208,2015-02-12 11:15:00+05:30,528.75
209,2015-02-12 11:30:00+05:30,526.9
210,2015-02-12 11:45:00+05:30,527.8
211,2015-02-12 12:00:00+05:30,527.95
212,2015-02-12 12:15:00+05:30,529.0
213,2015-02-12 12:30:00+05:30,528.95
214,2015-02-12 12:45:00+05:30,528.6
215,2015-02-12 13:00:00+05:30,527.95
216,2015-02-12 13:15:00+05:30,528.15
217,2015-02-12 13:30:00+05:30,528.7
218,2015-02-12 13:45:00+05:30,529.85
219,2015-02-12 14:00:00+05:30,531.95
220,2015-02-12 14:15:00+05:30,531.9
221,2015-02-12 14:30:00+05:30,537.4
222,2015-02-12 14:45:00+05:30,537.75
223,2015-02-12 15:00:00+05:30,540.3
224,2015-02-12 15:15:00+05:30,537.2
225,2015-02-13 09:15:00+05:30,538.4
226,2015-02-13 09:30:00+05:30,537.35
227,2015-02-13 09:45:00+05:30,538.95
228,2015-02-13 10:00:00+05:30,538.75
229,2015-02-13 10:15:00+05:30,536.9
230,2015-02-13 10:30:00+05:30,537.05
231,2015-02-13 10:45:00+05:30,535.5
232,2015-02-13 11:00:00+05:30,536.2
233,2015-02-13 11:15:00+05:30,535.55
234,2015-02-13 11:30:00+05:30,536.2
235,2015-02-13 11:45:00+05:30,536.5
236,2015-02-13 12:00:00+05:30,534.85
237,2015-02-13 12:15:00+05:30,536.1
238,2015-02-13 12:30:00+05:30,535.0
239,2015-02-13 12:45:00+05:30,535.6
240,2015-02-13 13:00:00+05:30,534.35
241,2015-02-13 13:15:00+05:30,533.75
242,2015-02-13 13:30:00+05:30,534.25
243,2015-02-13 13:45:00+05:30,535.0
244,2015-02-13 14:00:00+05:30,536.05
245,2015-02-13 14:15:00+05:30,535.9
246,2015-02-13 14:30:00+05:30,533.65
247,2015-02-13 14:45:00+05:30,533.8
248,2015-02-13 15:00:00+05:30,533.4
249,2015-02-13 15:15:00+05:30,532.75
250,2015-02-16 09:15:00+05:30,541.0
251,2015-02-16 09:30:00+05:30,537.75
252,2015-02-16 09:45:00+05:30,536.7
253,2015-02-16 10:00:00+05:30,538.0
254,2015-02-16 10:15:00+05:30,538.25
255,2015-02-16 10:30:00+05:30,539.0
256,2015-02-16 10:45:00+05:30,539.3
257,2015-02-16 11:00:00+05:30,539.95
258,2015-02-16 11:15:00+05:30,539.5
259,2015-02-16 11:30:00+05:30,539.35
260,2015-02-16 11:45:00+05:30,539.5
261,2015-02-16 12:00:00+05:30,539.35
262,2015-02-16 12:15:00+05:30,539.3
263,2015-02-16 12:30:00+05:30,538.8
264,2015-02-16 12:45:00+05:30,537.6
265,2015-02-16 13:00:00+05:30,536.45
266,2015-02-16 13:15:00+05:30,535.45
267,2015-02-16 13:30:00+05:30,536.35
268,2015-02-16 13:45:00+05:30,537.2
269,2015-02-16 14:00:00+05:30,536.35
270,2015-02-16 14:15:00+05:30,536.5
271,2015-02-16 14:30:00+05:30,537.05
272,2015-02-16 14:45:00+05:30,537.0
273,2015-02-16 15:00:00+05:30,534.25
274,2015-02-16 15:15:00+05:30,531.85
275,2015-02-18 09:15:00+05:30,531.65
276,2015-02-18 09:30:00+05:30,534.3
277,2015-02-18 09:45:00+05:30,536.35
278,2015-02-18 10:00:00+05:30,537.25
279,2015-02-18 10:15:00+05:30,538.55
280,2015-02-18 10:30:00+05:30,537.6
281,2015-02-18 10:45:00+05:30,536.6
282,2015-02-18 11:00:00+05:30,536.65
283,2015-02-18 11:15:00+05:30,536.5
284,2015-02-18 11:30:00+05:30,536.25
285,2015-02-18 11:45:00+05:30,535.5
286,2015-02-18 12:00:00+05:30,536.2
287,2015-02-18 12:15:00+05:30,536.95
288,2015-02-18 12:30:00+05:30,536.9
289,2015-02-18 12:45:00+05:30,537.45
290,2015-02-18 13:00:00+05:30,538.0
291,2015-02-18 13:15:00+05:30,539.0
292,2015-02-18 13:30:00+05:30,537.25
293,2015-02-18 13:45:00+05:30,537.7
294,2015-02-18 14:00:00+05:30,539.8
295,2015-02-18 14:15:00+05:30,539.5
296,2015-02-18 14:30:00+05:30,540.5
297,2015-02-18 14:45:00+05:30,540.25
298,2015-02-18 15:00:00+05:30,537.7
299,2015-02-18 15:15:00+05:30,538.0
300,2015-02-19 09:15:00+05:30,538.1
301,2015-02-19 09:30:00+05:30,539.85
302,2015-02-19 09:45:00+05:30,539.95
303,2015-02-19 10:00:00+05:30,540.0
304,2015-02-19 10:15:00+05:30,539.95
305,2015-02-19 10:30:00+05:30,536.95
306,2015-02-19 10:45:00+05:30,535.5
307,2015-02-19 11:00:00+05:30,536.1
308,2015-02-19 11:15:00+05:30,536.2
309,2015-02-19 11:30:00+05:30,535.9
310,2015-02-19 11:45:00+05:30,535.85
311,2015-02-19 12:00:00+05:30,536.3
312,2015-02-19 12:15:00+05:30,536.25
313,2015-02-19 12:30:00+05:30,535.95
314,2015-02-19 12:45:00+05:30,536.2
315,2015-02-19 13:00:00+05:30,535.2
316,2015-02-19 13:15:00+05:30,535.0
317,2015-02-19 13:30:00+05:30,534.4
318,2015-02-19 13:45:00+05:30,533.15
319,2015-02-19 14:00:00+05:30,532.05
320,2015-02-19 14:15:00+05:30,532.75
321,2015-02-19 14:30:00+05:30,533.75
322,2015-02-19 14:45:00+05:30,535.9
323,2015-02-19 15:00:00+05:30,540.15
324,2015-02-19 15:15:00+05:30,541.0
325,2015-02-20 09:15:00+05:30,539.0
326,2015-02-20 09:30:00+05:30,536.0
327,2015-02-20 09:45:00+05:30,536.25
328,2015-02-20 10:00:00+05:30,535.9
329,2015-02-20 10:15:00+05:30,537.45
330,2015-02-20 10:30:00+05:30,536.25
331,2015-02-20 10:45:00+05:30,536.2
332,2015-02-20 11:00:00+05:30,537.9
333,2015-02-20 11:15:00+05:30,540.85
334,2015-02-20 11:30:00+05:30,540.95
335,2015-02-20 11:45:00+05:30,541.0
336,2015-02-20 12:00:00+05:30,540.75
337,2015-02-20 12:15:00+05:30,540.25
338,2015-02-20 12:30:00+05:30,540.85
339,2015-02-20 12:45:00+05:30,542.05
340,2015-02-20 13:00:00+05:30,542.5
341,2015-02-20 13:15:00+05:30,543.1
342,2015-02-20 13:30:00+05:30,543.35
343,2015-02-20 13:45:00+05:30,538.65
344,2015-02-20 14:00:00+05:30,540.9
345,2015-02-20 14:15:00+05:30,540.0
346,2015-02-20 14:30:00+05:30,539.05
347,2015-02-20 14:45:00+05:30,538.7
348,2015-02-20 15:00:00+05:30,536.95
349,2015-02-20 15:15:00+05:30,535.4
350,2015-02-23 09:15:00+05:30,537.8
351,2015-02-23 09:30:00+05:30,538.55
352,2015-02-23 09:45:00+05:30,540.5
353,2015-02-23 10:00:00+05:30,538.05
354,2015-02-23 10:15:00+05:30,538.85
355,2015-02-23 10:30:00+05:30,537.75
356,2015-02-23 10:45:00+05:30,536.55
357,2015-02-23 11:00:00+05:30,537.0
358,2015-02-23 11:15:00+05:30,536.85
359,2015-02-23 11:30:00+05:30,537.0
360,2015-02-23 11:45:00+05:30,536.0
361,2015-02-23 12:00:00+05:30,537.25
362,2015-02-23 12:15:00+05:30,537.5
363,2015-02-23 12:30:00+05:30,538.55
364,2015-02-23 12:45:00+05:30,538.0
365,2015-02-23 13:00:00+05:30,539.65
366,2015-02-23 13:15:00+05:30,539.2
367,2015-02-23 13:30:00+05:30,537.8
368,2015-02-23 13:45:00+05:30,536.35
369,2015-02-23 14:00:00+05:30,535.35
370,2015-02-23 14:15:00+05:30,533.5
371,2015-02-23 14:30:00+05:30,534.0
372,2015-02-23 14:45:00+05:30,534.9
373,2015-02-23 15:00:00+05:30,533.45
374,2015-02-23 15:15:00+05:30,531.55
375,2015-02-24 09:15:00+05:30,529.85
376,2015-02-24 09:30:00+05:30,531.05
377,2015-02-24 09:45:00+05:30,530.25
378,2015-02-24 10:00:00+05:30,532.5
379,2015-02-24 10:15:00+05:30,533.8
380,2015-02-24 10:30:00+05:30,534.55
381,2015-02-24 10:45:00+05:30,533.9
382,2015-02-24 11:00:00+05:30,532.95
383,2015-02-24 11:15:00+05:30,532.1
384,2015-02-24 11:30:00+05:30,532.8
385,2015-02-24 11:45:00+05:30,532.05
386,2015-02-24 12:00:00+05:30,532.25
387,2015-02-24 12:15:00+05:30,531.75
388,2015-02-24 12:30:00+05:30,531.45
389,2015-02-24 12:45:00+05:30,530.75
390,2015-02-24 13:00:00+05:30,531.9
391,2015-02-24 13:15:00+05:30,533.1
392,2015-02-24 13:30:00+05:30,532.5
393,2015-02-24 13:45:00+05:30,533.7
394,2015-02-24 14:00:00+05:30,533.2
395,2015-02-24 14:15:00+05:30,531.25
396,2015-02-24 14:30:00+05:30,530.1
397,2015-02-24 14:45:00+05:30,531.4
398,2015-02-24 15:00:00+05:30,534.15
399,2015-02-24 15:15:00+05:30,534.0
400,2015-02-25 09:15:00+05:30,536.95
401,2015-02-25 09:30:00+05:30,535.5
402,2015-02-25 09:45:00+05:30,535.95
403,2015-02-25 10:00:00+05:30,535.5
404,2015-02-25 10:15:00+05:30,535.5
405,2015-02-25 10:30:00+05:30,534.15
406,2015-02-25 10:45:00+05:30,534.3
407,2015-02-25 11:00:00+05:30,534.0
408,2015-02-25 11:15:00+05:30,533.5
409,2015-02-25 11:30:00+05:30,533.5
410,2015-02-25 11:45:00+05:30,532.35
411,2015-02-25 12:00:00+05:30,532.4
412,2015-02-25 12:15:00+05:30,532.5
413,2015-02-25 12:30:00+05:30,531.4
414,2015-02-25 12:45:00+05:30,532.45
415,2015-02-25 13:00:00+05:30,530.9
416,2015-02-25 13:15:00+05:30,530.75
417,2015-02-25 13:30:00+05:30,531.15
418,2015-02-25 13:45:00+05:30,529.15
419,2015-02-25 14:00:00+05:30,528.5
420,2015-02-25 14:15:00+05:30,528.7
421,2015-02-25 14:30:00+05:30,527.35
422,2015-02-25 14:45:00+05:30,526.75
423,2015-02-25 15:00:00+05:30,526.45
424,2015-02-25 15:15:00+05:30,525.5
425,2015-02-26 09:15:00+05:30,525.75
426,2015-02-26 09:30:00+05:30,525.75
427,2015-02-26 09:45:00+05:30,525.45
428,2015-02-26 10:00:00+05:30,524.25
429,2015-02-26 10:15:00+05:30,525.1
430,2015-02-26 10:30:00+05:30,525.25
431,2015-02-26 10:45:00+05:30,525.1
432,2015-02-26 11:00:00+05:30,525.0
433,2015-02-26 11:15:00+05:30,524.4
434,2015-02-26 11:30:00+05:30,524.55
435,2015-02-26 11:45:00+05:30,524.3
436,2015-02-26 12:00:00+05:30,523.65
437,2015-02-26 12:15:00+05:30,524.8
438,2015-02-26 12:30:00+05:30,524.5
439,2015-02-26 12:45:00+05:30,523.4
440,2015-02-26 13:00:00+05:30,524.05
441,2015-02-26 13:15:00+05:30,522.05
442,2015-02-26 13:30:00+05:30,521.3
443,2015-02-26 13:45:00+05:30,520.85
444,2015-02-26 14:00:00+05:30,522.1
445,2015-02-26 14:15:00+05:30,523.45
446,2015-02-26 14:30:00+05:30,522.15
447,2015-02-26 14:45:00+05:30,521.0
448,2015-02-26 15:00:00+05:30,519.0
449,2015-02-26 15:15:00+05:30,519.8
450,2015-02-27 09:15:00+05:30,526.75
451,2015-02-27 09:30:00+05:30,527.05
452,2015-02-27 09:45:00+05:30,526.5
453,2015-02-27 10:00:00+05:30,527.5
454,2015-02-27 10:15:00+05:30,526.4
455,2015-02-27 10:30:00+05:30,526.3
456,2015-02-27 10:45:00+05:30,525.55
457,2015-02-27 11:00:00+05:30,526.05
458,2015-02-27 11:15:00+05:30,526.0
459,2015-02-27 11:30:00+05:30,527.0
460,2015-02-27 11:45:00+05:30,526.5
461,2015-02-27 12:00:00+05:30,526.2
462,2015-02-27 12:15:00+05:30,525.85
463,2015-02-27 12:30:00+05:30,526.95
464,2015-02-27 12:45:00+05:30,526.45
465,2015-02-27 13:00:00+05:30,527.0
466,2015-02-27 13:15:00+05:30,527.4
467,2015-02-27 13:30:00+05:30,528.5
468,2015-02-27 13:45:00+05:30,528.9
469,2015-02-27 14:00:00+05:30,527.5
470,2015-02-27 14:15:00+05:30,527.5
471,2015-02-27 14:30:00+05:30,526.95
472,2015-02-27 14:45:00+05:30,526.45
473,2015-02-27 15:00:00+05:30,527.4
474,2015-02-27 15:15:00+05:30,527.2
475,2015-02-28 09:15:00+05:30,529.85
476,2015-02-28 09:30:00+05:30,530.35
477,2015-02-28 09:45:00+05:30,530.55
478,2015-02-28 10:00:00+05:30,530.2
479,2015-02-28 10:15:00+05:30,529.15
480,2015-02-28 10:30:00+05:30,529.65
481,2015-02-28 10:45:00+05:30,529.75
482,2015-02-28 11:00:00+05:30,530.9
483,2015-02-28 11:15:00+05:30,530.2
484,2015-02-28 11:30:00+05:30,528.05
485,2015-02-28 11:45:00+05:30,527.6
486,2015-02-28 12:00:00+05:30,527.8
487,2015-02-28 12:15:00+05:30,529.55
488,2015-02-28 12:30:00+05:30,525.95
489,2015-02-28 12:45:00+05:30,525.9
490,2015-02-28 13:00:00+05:30,525.4
491,2015-02-28 13:15:00+05:30,523.0
492,2015-02-28 13:30:00+05:30,526.9
493,2015-02-28 13:45:00+05:30,526.1
494,2015-02-28 14:00:00+05:30,524.85
495,2015-02-28 14:15:00+05:30,525.4
496,2015-02-28 14:30:00+05:30,526.85
497,2015-02-28 14:45:00+05:30,530.1
498,2015-02-28 15:00:00+05:30,535.6
499,2015-02-28 15:15:00+05:30,537.8
500,2015-03-02 09:15:00+05:30,536.0
501,2015-03-02 09:30:00+05:30,546.85
502,2015-03-02 09:45:00+05:30,547.5
503,2015-03-02 10:00:00+05:30,547.25
504,2015-03-02 10:15:00+05:30,546.35
505,2015-03-02 10:30:00+05:30,546.1
506,2015-03-02 10:45:00+05:30,546.25
507,2015-03-02 11:00:00+05:30,547.4
508,2015-03-02 11:15:00+05:30,547.0
509,2015-03-02 11:30:00+05:30,544.0
510,2015-03-02 11:45:00+05:30,543.05
511,2015-03-02 12:00:00+05:30,543.75
512,2015-03-02 12:15:00+05:30,545.85
513,2015-03-02 12:30:00+05:30,545.0
514,2015-03-02 12:45:00+05:30,545.5
515,2015-03-02 13:00:00+05:30,544.5
516,2015-03-02 13:15:00+05:30,544.15
517,2015-03-02 13:30:00+05:30,544.75
518,2015-03-02 13:45:00+05:30,545.0
519,2015-03-02 14:00:00+05:30,544.9
520,2015-03-02 14:15:00+05:30,545.25
521,2015-03-02 14:30:00+05:30,544.5
522,2015-03-02 14:45:00+05:30,541.5
523,2015-03-02 15:00:00+05:30,542.2
524,2015-03-02 15:15:00+05:30,540.5
525,2015-03-03 09:15:00+05:30,543.4
526,2015-03-03 09:30:00+05:30,543.9
527,2015-03-03 09:45:00+05:30,543.7
528,2015-03-03 10:00:00+05:30,543.2
529,2015-03-03 10:15:00+05:30,543.0
530,2015-03-03 10:30:00+05:30,542.6
531,2015-03-03 10:45:00+05:30,542.75
532,2015-03-03 11:00:00+05:30,542.1
533,2015-03-03 11:15:00+05:30,540.7
534,2015-03-03 11:30:00+05:30,541.25
535,2015-03-03 11:45:00+05:30,541.5
536,2015-03-03 12:00:00+05:30,542.8
537,2015-03-03 12:15:00+05:30,543.0
538,2015-03-03 12:30:00+05:30,543.15
539,2015-03-03 12:45:00+05:30,544.5
540,2015-03-03 13:00:00+05:30,544.35
541,2015-03-03 13:15:00+05:30,544.55
542,2015-03-03 13:30:00+05:30,544.5
543,2015-03-03 13:45:00+05:30,542.65
544,2015-03-03 14:00:00+05:30,543.95
545,2015-03-03 14:15:00+05:30,543.65
546,2015-03-03 14:30:00+05:30,543.95
547,2015-03-03 14:45:00+05:30,544.0
548,2015-03-03 15:00:00+05:30,541.75
549,2015-03-03 15:15:00+05:30,540.6
550,2015-03-04 09:15:00+05:30,551.0
551,2015-03-04 09:30:00+05:30,550.25
552,2015-03-04 09:45:00+05:30,547.3
553,2015-03-04 10:00:00+05:30,547.05
554,2015-03-04 10:15:00+05:30,546.8
555,2015-03-04 10:30:00+05:30,547.35
556,2015-03-04 10:45:00+05:30,545.45
557,2015-03-04 11:00:00+05:30,544.5
558,2015-03-04 11:15:00+05:30,544.5
559,2015-03-04 11:30:00+05:30,544.35
560,2015-03-04 11:45:00+05:30,544.5
561,2015-03-04 12:00:00+05:30,544.5
562,2015-03-04 12:15:00+05:30,544.0
563,2015-03-04 12:30:00+05:30,542.05
564,2015-03-04 12:45:00+05:30,543.5
565,2015-03-04 13:00:00+05:30,543.5
566,2015-03-04 13:15:00+05:30,542.5
567,2015-03-04 13:30:00+05:30,544.0
568,2015-03-04 13:45:00+05:30,544.0
569,2015-03-04 14:00:00+05:30,541.75
570,2015-03-04 14:15:00+05:30,539.2
571,2015-03-04 14:30:00+05:30,538.5
572,2015-03-04 14:45:00+05:30,534.4
573,2015-03-04 15:00:00+05:30,533.25
574,2015-03-04 15:15:00+05:30,533.6
575,2015-03-05 09:15:00+05:30,534.65
576,2015-03-05 09:30:00+05:30,536.0
577,2015-03-05 09:45:00+05:30,533.8
578,2015-03-05 10:00:00+05:30,534.3
579,2015-03-05 10:15:00+05:30,535.25
580,2015-03-05 10:30:00+05:30,536.3
581,2015-03-05 10:45:00+05:30,536.1
582,2015-03-05 11:00:00+05:30,537.55
583,2015-03-05 11:15:00+05:30,536.85
584,2015-03-05 11:30:00+05:30,533.5
585,2015-03-05 11:45:00+05:30,534.5
586,2015-03-05 12:00:00+05:30,535.1
587,2015-03-05 12:15:00+05:30,535.2
588,2015-03-05 12:30:00+05:30,534.7
589,2015-03-05 12:45:00+05:30,532.5
590,2015-03-05 13:00:00+05:30,532.45
591,2015-03-05 13:15:00+05:30,532.5
592,2015-03-05 13:30:00+05:30,532.5
593,2015-03-05 13:45:00+05:30,537.0
594,2015-03-05 14:00:00+05:30,536.2
595,2015-03-05 14:15:00+05:30,535.35
596,2015-03-05 14:30:00+05:30,535.45
597,2015-03-05 14:45:00+05:30,537.45
598,2015-03-05 15:00:00+05:30,543.65
599,2015-03-05 15:15:00+05:30,545.0
600,2015-03-09 09:15:00+05:30,535.5
601,2015-03-09 09:30:00+05:30,535.5
602,2015-03-09 09:45:00+05:30,532.95
603,2015-03-09 10:00:00+05:30,532.75
604,2015-03-09 10:15:00+05:30,532.85
605,2015-03-09 10:30:00+05:30,532.95
606,2015-03-09 10:45:00+05:30,533.0
607,2015-03-09 11:00:00+05:30,533.5
